_id,state,event,venue,Year,time,food_type,food,budget
0000105b,Bihar,Wedding,Indoor,2019,Afternoon,Non-vegetarian,,1293548
0000105c,Haryana,Baptism,Both,2011,Afternoon,Vegetarian,,235717
0000105d,Uttar Pradesh,Birthday,Both,2019,Morning,Non-vegetarian,,1075253
0000105e,Nagaland,Housewarming,Indoor,2010,Morning,Non-vegetarian,,1418137
0000105f,Punjab,Birthday,Both,2015,Evening,Vegetarian,,1963410
00001060,Andhra Pradesh,Birthday,Outdoor,2014,Morning,,,1987186
00001061,Mizoram,Engagement,Outdoor,2012,Morning,Specific,South Indian,819383
00001062,Meghalaya,Birthday,Indoor,2016,Afternoon,Non-vegetarian,,703275
00001063,Sikkim,Conference,Outdoor,2018,Afternoon,Non-vegetarian,,1390748
00001064,Himachal Pradesh,Baptism,Outdoor,2017,Morning,,,1658638
00001065,Mizoram,Baptism,Both,2011,Afternoon,Specific,Kerala Style,1629383
00001066,Uttar Pradesh,First Holy Communion,Indoor,2015,Morning,Specific,North Indian,66320
00001067,Mizoram,Baptism,Indoor,2013,Evening,Specific,North-East Style,973455
00001068,Sikkim,Engagement,Indoor,2011,Morning,Non-vegetarian,,1583836
00001069,Arunachal Pradesh,Wedding,Outdoor,2011,Afternoon,Vegetarian,,349883
0000106a,Gujarat,Housewarming,Indoor,2017,Afternoon,Specific,South Indian,1306342
0000106b,Manipur,Orientation,Outdoor,2014,Afternoon,,,597019
0000106c,Bihar,Housewarming,Indoor,2017,Afternoon,Vegetarian,,1075610
0000106d,Bihar,Housewarming,Indoor,2019,Afternoon,Non-vegetarian,,1129817
0000106e,Rajasthan,Engagement,Indoor,2017,Morning,,,53897
0000106f,Madhya Pradesh,Baptism,Outdoor,2010,Afternoon,Vegetarian,,1880942
00001070,Rajasthan,First Holy Communion,Outdoor,2015,Morning,Vegetarian,,589872
00001071,Telangana,Housewarming,Both,2014,Evening,,,1719962
00001072,Tripura,Wedding,Outdoor,2013,Afternoon,,,1279541
00001073,Uttarakhand,Birthday,Both,2016,Morning,Vegetarian,,934041
00001074,Karnataka,First Holy Communion,Both,2016,Afternoon,Specific,Goan,1439560
00001075,Uttar Pradesh,Baptism,Indoor,2013,Morning,Specific,North-East Style,1014457
00001076,Tamil Nadu,Orientation,Outdoor,2019,Morning,,,503399
00001077,Sikkim,Housewarming,Indoor,2013,Evening,Vegetarian,,360421
00001078,Manipur,Baptism,Outdoor,2012,Evening,Non-vegetarian,,1204644
00001079,Uttar Pradesh,First Holy Communion,Outdoor,2017,Evening,,,1953817
0000107a,Andhra Pradesh,Wedding,Indoor,2011,Afternoon,Vegetarian,,1067997
0000107b,West Bengal,Baptism,Outdoor,2010,Morning,Non-vegetarian,,636275
0000107c,Goa,Engagement,Both,2018,Afternoon,,,426945
0000107d,Assam,Baptism,Both,2013,Evening,Non-vegetarian,,763873
0000107e,Madhya Pradesh,Wedding,Outdoor,2014,Afternoon,Vegetarian,,1483153
0000107f,Rajasthan,Birthday,Both,2019,Evening,,,1596744
00001080,Karnataka,Wedding,Outdoor,2016,Morning,Vegetarian,,214209
00001081,Telangana,Birthday,Both,2010,Evening,Vegetarian,,1274242
00001082,Goa,Housewarming,Outdoor,2018,Evening,,,1477968
00001083,Goa,Orientation,Indoor,2012,Morning,Non-vegetarian,,1542493
00001084,Telangana,Conference,Outdoor,2010,Morning,,,748852
00001085,Arunachal Pradesh,Birthday,Both,2016,Afternoon,Vegetarian,,230050
00001086,Karnataka,Wedding,Both,2019,Afternoon,Specific,North Indian,619942
00001087,Gujarat,Housewarming,Outdoor,2015,Morning,Non-vegetarian,,1810832
00001088,Punjab,Orientation,Outdoor,2018,Morning,,,799506
00001089,Meghalaya,Birthday,Both,2013,Afternoon,Vegetarian,,666209
0000108a,Sikkim,Conference,Indoor,2013,Evening,Specific,Kerala Style,1763754
0000108b,Arunachal Pradesh,Wedding,Both,2018,Afternoon,Vegetarian,,312945
0000108c,Haryana,Baptism,Both,2017,Evening,Specific,Goan,586524
0000108d,Assam,First Holy Communion,Indoor,2015,Afternoon,Specific,North-East Style,1703319
0000108e,Bihar,Engagement,Indoor,2018,Morning,Specific,North-East Style,1802401
0000108f,Gujarat,Engagement,Both,2012,Morning,Specific,Goan,852698
00001090,Jharkhand,Conference,Indoor,2012,Evening,,,90008
00001091,Uttar Pradesh,First Holy Communion,Outdoor,2017,Afternoon,Vegetarian,,1795524
00001092,Haryana,Baptism,Outdoor,2010,Morning,Specific,Kerala Style,1229891
00001093,Manipur,Baptism,Indoor,2019,Morning,Specific,North Indian,862257
00001094,Meghalaya,First Holy Communion,Outdoor,2014,Morning,,,1648161
00001095,Jharkhand,Conference,Outdoor,2017,Morning,Specific,Goan,1533825
00001096,Tamil Nadu,Conference,Indoor,2018,Morning,Non-vegetarian,,964169
00001097,Haryana,Engagement,Indoor,2019,Afternoon,Vegetarian,,397225
00001098,Meghalaya,First Holy Communion,Both,2016,Afternoon,Specific,Goan,184642
00001099,Madhya Pradesh,Baptism,Outdoor,2016,Evening,,,1924314
0000109a,Arunachal Pradesh,Wedding,Indoor,2014,Afternoon,Specific,South Indian,1401073
0000109b,Uttar Pradesh,Housewarming,Indoor,2011,Morning,Non-vegetarian,,843216
0000109c,Karnataka,Engagement,Both,2016,Morning,Vegetarian,,1540364
0000109d,Assam,Conference,Outdoor,2016,Afternoon,Specific,Goan,134415
0000109e,Sikkim,Baptism,Outdoor,2011,Evening,,,660188
0000109f,Tamil Nadu,Orientation,Outdoor,2014,Evening,,,460856
000010a0,Andhra Pradesh,Orientation,Indoor,2015,Morning,,,279571
000010a1,Sikkim,Baptism,Indoor,2018,Morning,Vegetarian,,1537773
000010a2,Uttarakhand,Birthday,Both,2012,Afternoon,Vegetarian,,1745694
000010a3,Chhattisgarh,Housewarming,Outdoor,2011,Afternoon,,,61702
000010a4,Meghalaya,Birthday,Both,2015,Morning,Non-vegetarian,,373076
000010a5,Sikkim,Engagement,Outdoor,2014,Afternoon,Specific,North Indian,401204
000010a6,Manipur,Housewarming,Outdoor,2019,Afternoon,,,1175527
000010a7,Uttar Pradesh,Engagement,Indoor,2017,Morning,,,1121267
000010a8,Kerala,Baptism,Outdoor,2013,Morning,Vegetarian,,1035918
000010a9,Maharashtra,Orientation,Both,2012,Afternoon,Non-vegetarian,,1036176
000010aa,Jharkhand,Baptism,Indoor,2012,Afternoon,Non-vegetarian,,862695
000010ab,Uttarakhand,Housewarming,Both,2012,Afternoon,Non-vegetarian,,507948
000010ac,Kerala,Wedding,Indoor,2018,Morning,Specific,Goan,1750107
000010ad,Madhya Pradesh,Wedding,Outdoor,2011,Morning,Non-vegetarian,,986837
000010ae,Sikkim,First Holy Communion,Both,2010,Afternoon,,,1469360
000010af,Madhya Pradesh,Orientation,Indoor,2015,Morning,Non-vegetarian,,282366
000010b0,Nagaland,First Holy Communion,Indoor,2012,Morning,Vegetarian,,1399788
000010b1,Manipur,Engagement,Both,2018,Afternoon,,,1446769
000010b2,Andhra Pradesh,Conference,Indoor,2010,Afternoon,Non-vegetarian,,509409
000010b3,Madhya Pradesh,Baptism,Indoor,2017,Evening,Vegetarian,,530789
000010b4,Andhra Pradesh,Birthday,Indoor,2013,Afternoon,,,141872
000010b5,Tamil Nadu,Orientation,Outdoor,2010,Morning,Specific,North Indian,970401
000010b6,Maharashtra,Conference,Outdoor,2017,Evening,,,109367
000010b7,Telangana,Baptism,Outdoor,2013,Evening,Specific,Kerala Style,1502577
000010b8,Mizoram,Orientation,Outdoor,2012,Evening,Non-vegetarian,,1246212
000010b9,Tripura,Wedding,Outdoor,2011,Evening,Non-vegetarian,,1780742
000010ba,Tamil Nadu,Conference,Both,2015,Evening,Vegetarian,,1931014
000010bb,Uttar Pradesh,Baptism,Outdoor,2017,Morning,,,1201916
000010bc,Andhra Pradesh,Baptism,Both,2012,Afternoon,Specific,North Indian,673783
000010bd,Uttarakhand,Birthday,Outdoor,2019,Afternoon,Non-vegetarian,,1521486
000010be,Kerala,Housewarming,Outdoor,2019,Evening,Non-vegetarian,,1223604
000010bf,Haryana,Wedding,Outdoor,2010,Morning,Vegetarian,,1731252
000010c0,Jharkhand,Engagement,Outdoor,2010,Afternoon,Vegetarian,,328799
000010c1,Rajasthan,First Holy Communion,Indoor,2013,Afternoon,Vegetarian,,1630499
000010c2,Maharashtra,Engagement,Outdoor,2017,Morning,Specific,South Indian,1861384
000010c3,Telangana,Baptism,Both,2019,Evening,Non-vegetarian,,773113
000010c4,West Bengal,Baptism,Both,2015,Afternoon,Specific,North Indian,96139
000010c5,Chhattisgarh,Baptism,Both,2015,Morning,,,1599625
000010c6,Mizoram,Housewarming,Outdoor,2014,Morning,Non-vegetarian,,894838
000010c7,Meghalaya,First Holy Communion,Indoor,2010,Morning,Non-vegetarian,,1853908
000010c8,Karnataka,Orientation,Both,2018,Afternoon,Specific,Goan,1212038
000010c9,Kerala,Birthday,Indoor,2013,Morning,,,1785386
000010ca,Sikkim,Baptism,Outdoor,2017,Evening,Vegetarian,,1834472
000010cb,Uttar Pradesh,Baptism,Indoor,2018,Evening,Non-vegetarian,,220555
000010cc,Arunachal Pradesh,Engagement,Outdoor,2018,Afternoon,Specific,North-East Style,1925009
000010cd,Uttarakhand,Conference,Both,2011,Morning,,,842242
000010ce,Uttarakhand,Wedding,Both,2017,Evening,Specific,South Indian,314779
000010cf,Karnataka,Orientation,Outdoor,2010,Afternoon,,,466056
000010d0,West Bengal,Housewarming,Indoor,2012,Morning,,,1634784
000010d1,Bihar,Wedding,Both,2019,Morning,Non-vegetarian,,1045335
000010d2,Madhya Pradesh,Wedding,Outdoor,2016,Morning,Specific,Kerala Style,151142
000010d3,Kerala,First Holy Communion,Both,2019,Morning,Specific,South Indian,1620589
000010d4,West Bengal,Orientation,Indoor,2012,Morning,Specific,Goan,1230741
000010d5,Nagaland,Engagement,Outdoor,2019,Morning,Specific,South Indian,1262398
000010d6,Uttarakhand,Orientation,Outdoor,2019,Morning,Non-vegetarian,,117510
000010d7,Nagaland,Wedding,Indoor,2016,Evening,Vegetarian,,461392
000010d8,Odisha,Orientation,Outdoor,2011,Afternoon,Specific,Kerala Style,386469
000010d9,Sikkim,Engagement,Both,2015,Afternoon,Vegetarian,,360784
000010da,Tamil Nadu,Engagement,Indoor,2013,Afternoon,Specific,South Indian,1556027
000010db,Haryana,Engagement,Outdoor,2018,Evening,Specific,North-East Style,1408139
000010dc,Manipur,Baptism,Both,2018,Morning,Vegetarian,,1812571
000010dd,Odisha,Wedding,Both,2012,Morning,Specific,North-East Style,313541
000010de,Chhattisgarh,Birthday,Outdoor,2018,Morning,,,368076
000010df,Sikkim,Baptism,Both,2018,Afternoon,Vegetarian,,1193247
000010e0,Tamil Nadu,Orientation,Both,2012,Afternoon,Specific,North Indian,1797711
000010e1,Andhra Pradesh,Birthday,Outdoor,2014,Evening,Non-vegetarian,,1504692
000010e2,Kerala,First Holy Communion,Outdoor,2014,Evening,Non-vegetarian,,1602620
000010e3,Chhattisgarh,Orientation,Outdoor,2010,Afternoon,Non-vegetarian,,1983685
000010e4,Mizoram,Conference,Indoor,2019,Morning,,,1206217
000010e5,Odisha,Birthday,Indoor,2017,Morning,,,1252909
000010e6,West Bengal,Baptism,Outdoor,2013,Afternoon,Specific,Kerala Style,1910568
000010e7,Madhya Pradesh,Conference,Indoor,2015,Afternoon,Vegetarian,,583491
000010e8,Maharashtra,Conference,Outdoor,2011,Morning,Specific,Kerala Style,962847
000010e9,Jharkhand,Conference,Outdoor,2017,Afternoon,Non-vegetarian,,718785
000010ea,Punjab,Baptism,Both,2017,Morning,,,335136
000010eb,Andhra Pradesh,First Holy Communion,Indoor,2015,Evening,,,256547
000010ec,Gujarat,Conference,Both,2014,Evening,,,1858875
000010ed,Bihar,Birthday,Indoor,2015,Afternoon,,,1827151
000010ee,Odisha,First Holy Communion,Both,2019,Evening,Non-vegetarian,,1060302
000010ef,Jharkhand,Baptism,Indoor,2015,Afternoon,Vegetarian,,792221
000010f0,Assam,Birthday,Outdoor,2014,Morning,Specific,South Indian,852128
000010f1,Chhattisgarh,Conference,Indoor,2012,Morning,Non-vegetarian,,170809
000010f2,West Bengal,Birthday,Both,2019,Morning,Specific,South Indian,1662445
000010f3,Tamil Nadu,Wedding,Both,2013,Evening,,,720907
000010f4,Gujarat,Engagement,Outdoor,2017,Morning,Specific,North-East Style,1264547
000010f5,Karnataka,Baptism,Outdoor,2014,Afternoon,Vegetarian,,83878
000010f6,Gujarat,Wedding,Outdoor,2011,Morning,,,637125
000010f7,Tamil Nadu,Orientation,Outdoor,2013,Evening,,,1864570
000010f8,Punjab,First Holy Communion,Outdoor,2012,Evening,,,497006
000010f9,Maharashtra,Conference,Indoor,2019,Afternoon,,,1229150
000010fa,Rajasthan,Baptism,Indoor,2010,Evening,Specific,Kerala Style,461269
000010fb,Chhattisgarh,First Holy Communion,Both,2013,Afternoon,,,1870928
000010fc,Maharashtra,Baptism,Outdoor,2010,Afternoon,Specific,North-East Style,1535514
000010fd,Karnataka,First Holy Communion,Both,2010,Morning,,,391073
000010fe,Maharashtra,Baptism,Outdoor,2017,Afternoon,Specific,North Indian,851408
000010ff,Uttarakhand,Housewarming,Outdoor,2012,Morning,Non-vegetarian,,1123108
00001100,Gujarat,Engagement,Indoor,2018,Afternoon,Non-vegetarian,,1943050
00001101,Andhra Pradesh,First Holy Communion,Outdoor,2018,Morning,Specific,North Indian,1206353
00001102,Madhya Pradesh,Baptism,Outdoor,2010,Evening,,,266467
00001103,Assam,Wedding,Indoor,2016,Morning,Specific,North-East Style,970673
00001104,Nagaland,Orientation,Outdoor,2013,Morning,,,174348
00001105,Tamil Nadu,Conference,Indoor,2017,Evening,,,1979040
00001106,Tamil Nadu,Birthday,Outdoor,2018,Evening,,,1008020
00001107,Andhra Pradesh,Orientation,Indoor,2011,Evening,,,1630287
00001108,Telangana,Baptism,Outdoor,2015,Evening,Vegetarian,,454116
00001109,Himachal Pradesh,Baptism,Indoor,2016,Morning,Vegetarian,,1441105
0000110a,Meghalaya,First Holy Communion,Indoor,2015,Evening,Non-vegetarian,,951166
0000110b,Tamil Nadu,Housewarming,Indoor,2011,Afternoon,,,1153952
0000110c,Telangana,Conference,Indoor,2015,Afternoon,,,129489
0000110d,Haryana,Wedding,Both,2013,Evening,Non-vegetarian,,1771817
0000110e,West Bengal,Birthday,Outdoor,2014,Evening,Vegetarian,,1658908
0000110f,West Bengal,Wedding,Outdoor,2019,Morning,,,1819620
00001110,Karnataka,Conference,Outdoor,2013,Evening,Vegetarian,,731046
00001111,Tripura,Baptism,Both,2016,Morning,Specific,North-East Style,515184
00001112,Maharashtra,First Holy Communion,Indoor,2016,Evening,,,1780374
00001113,Telangana,Wedding,Indoor,2014,Afternoon,Non-vegetarian,,1555578
00001114,Madhya Pradesh,Housewarming,Outdoor,2010,Afternoon,Specific,Kerala Style,731638
00001115,Kerala,Wedding,Both,2011,Evening,Specific,South Indian,1524553
00001116,Telangana,Wedding,Both,2017,Afternoon,Non-vegetarian,,1939310
00001117,Haryana,First Holy Communion,Outdoor,2011,Morning,,,1974395
00001118,Bihar,Conference,Outdoor,2016,Morning,,,387126
00001119,Jharkhand,Birthday,Both,2012,Morning,Specific,North-East Style,1849385
0000111a,Arunachal Pradesh,Orientation,Indoor,2016,Morning,Non-vegetarian,,619958
0000111b,Uttarakhand,Wedding,Outdoor,2012,Afternoon,,,69413
0000111c,Arunachal Pradesh,Orientation,Outdoor,2010,Morning,Vegetarian,,220115
0000111d,Madhya Pradesh,Housewarming,Outdoor,2013,Evening,Vegetarian,,1381955
0000111e,Uttarakhand,Engagement,Outdoor,2018,Afternoon,Vegetarian,,626978
0000111f,Assam,First Holy Communion,Indoor,2016,Afternoon,Non-vegetarian,,967384
00001120,Gujarat,Engagement,Both,2011,Afternoon,Specific,North Indian,1510737
00001121,Himachal Pradesh,Housewarming,Both,2018,Morning,Specific,Goan,923201
00001122,Karnataka,Housewarming,Outdoor,2015,Afternoon,Vegetarian,,1051944
00001123,Goa,Orientation,Both,2018,Morning,,,1312155
00001124,Punjab,First Holy Communion,Outdoor,2013,Evening,Vegetarian,,97954
00001125,Arunachal Pradesh,Wedding,Both,2015,Afternoon,,,1181674
00001126,Manipur,Engagement,Both,2016,Evening,Non-vegetarian,,655527
00001127,Mizoram,Engagement,Both,2015,Afternoon,,,1722118
00001128,Madhya Pradesh,First Holy Communion,Indoor,2016,Evening,Non-vegetarian,,1514096
00001129,Bihar,Baptism,Indoor,2017,Afternoon,Non-vegetarian,,397353
0000112a,Haryana,First Holy Communion,Outdoor,2014,Afternoon,Non-vegetarian,,1302269
0000112b,Maharashtra,Baptism,Outdoor,2017,Morning,Specific,South Indian,842518
0000112c,Goa,Engagement,Indoor,2012,Afternoon,Non-vegetarian,,675253
0000112d,Chhattisgarh,Birthday,Indoor,2018,Morning,Vegetarian,,1488155
0000112e,Maharashtra,First Holy Communion,Both,2016,Afternoon,Vegetarian,,326508
0000112f,Manipur,Housewarming,Both,2013,Morning,Specific,South Indian,1095850
00001130,Odisha,Orientation,Both,2011,Evening,Non-vegetarian,,1684274
00001131,Telangana,Conference,Indoor,2013,Evening,Vegetarian,,1024610
00001132,Manipur,First Holy Communion,Indoor,2012,Morning,Specific,Kerala Style,982533
00001133,Uttar Pradesh,Wedding,Outdoor,2015,Evening,Non-vegetarian,,344303
00001134,Karnataka,First Holy Communion,Outdoor,2010,Afternoon,Non-vegetarian,,1557165
00001135,Uttarakhand,Birthday,Both,2015,Evening,Non-vegetarian,,496058
00001136,Manipur,Baptism,Outdoor,2014,Morning,Non-vegetarian,,1799988
00001137,Rajasthan,Housewarming,Indoor,2019,Afternoon,Vegetarian,,821148
00001138,Bihar,Wedding,Both,2010,Evening,Vegetarian,,472993
00001139,Nagaland,Wedding,Indoor,2014,Morning,,,166791
0000113a,Himachal Pradesh,Wedding,Outdoor,2015,Afternoon,,,1701967
0000113b,Tripura,First Holy Communion,Outdoor,2016,Afternoon,Non-vegetarian,,639347
0000113c,Goa,Conference,Indoor,2012,Evening,Vegetarian,,1197094
0000113d,Andhra Pradesh,Baptism,Outdoor,2014,Morning,,,216601
0000113e,Sikkim,Housewarming,Indoor,2015,Evening,Non-vegetarian,,353470
0000113f,Haryana,First Holy Communion,Indoor,2010,Evening,Non-vegetarian,,1419536
00001140,Himachal Pradesh,Housewarming,Both,2017,Evening,,,594646
00001141,Andhra Pradesh,Baptism,Indoor,2013,Afternoon,Specific,South Indian,515282
00001142,Odisha,First Holy Communion,Outdoor,2017,Afternoon,,,1044088
00001143,Arunachal Pradesh,Baptism,Outdoor,2013,Evening,Non-vegetarian,,433059
00001144,Tamil Nadu,Orientation,Both,2013,Evening,Vegetarian,,1230315
00001145,Kerala,Orientation,Indoor,2019,Afternoon,Non-vegetarian,,150484
00001146,Kerala,First Holy Communion,Both,2013,Morning,Non-vegetarian,,847079
00001147,Uttarakhand,Engagement,Outdoor,2015,Afternoon,Non-vegetarian,,1116790
00001148,Goa,Baptism,Indoor,2013,Evening,Non-vegetarian,,1054667
00001149,Madhya Pradesh,Housewarming,Both,2016,Afternoon,Specific,North Indian,197745
0000114a,Maharashtra,Wedding,Both,2011,Morning,Non-vegetarian,,147370
0000114b,Sikkim,Birthday,Outdoor,2015,Afternoon,,,1574988
0000114c,West Bengal,Wedding,Both,2014,Afternoon,Non-vegetarian,,1786030
0000114d,Rajasthan,Orientation,Outdoor,2013,Evening,Vegetarian,,1718013
0000114e,Odisha,Engagement,Outdoor,2016,Afternoon,,,1900179
0000114f,Uttar Pradesh,Conference,Outdoor,2017,Evening,Vegetarian,,1767475
00001150,Haryana,Wedding,Outdoor,2018,Morning,,,1518420
00001151,Punjab,First Holy Communion,Both,2013,Evening,Vegetarian,,716890
00001152,Karnataka,First Holy Communion,Both,2019,Morning,Non-vegetarian,,1630636
00001153,Meghalaya,Orientation,Outdoor,2019,Evening,Non-vegetarian,,1520820
00001154,Uttar Pradesh,Baptism,Indoor,2019,Evening,,,844852
00001155,Telangana,Housewarming,Indoor,2011,Morning,Non-vegetarian,,1491266
00001156,Manipur,Engagement,Indoor,2012,Afternoon,,,1046506
00001157,Tamil Nadu,Baptism,Outdoor,2015,Morning,,,1487125
00001158,Rajasthan,Orientation,Indoor,2012,Morning,Specific,Kerala Style,1271341
00001159,Maharashtra,Housewarming,Indoor,2017,Morning,,,415116
0000115a,Arunachal Pradesh,Engagement,Both,2012,Morning,Vegetarian,,469112
0000115b,Uttarakhand,First Holy Communion,Outdoor,2017,Morning,Vegetarian,,1023077
0000115c,Madhya Pradesh,Housewarming,Indoor,2015,Morning,Vegetarian,,724516
0000115d,Kerala,Orientation,Outdoor,2016,Evening,Non-vegetarian,,253756
0000115e,Karnataka,Housewarming,Both,2012,Morning,,,1623155
0000115f,Mizoram,Wedding,Both,2017,Morning,Non-vegetarian,,334788
00001160,Meghalaya,Housewarming,Indoor,2019,Evening,,,799288
00001161,Himachal Pradesh,Baptism,Both,2017,Evening,Specific,North Indian,1140321
00001162,Gujarat,Wedding,Indoor,2016,Evening,Non-vegetarian,,262511
00001163,Maharashtra,Birthday,Outdoor,2015,Morning,,,1805084
00001164,Himachal Pradesh,Housewarming,Both,2017,Evening,,,440104
00001165,Uttar Pradesh,Engagement,Both,2014,Evening,,,813352
00001166,Kerala,Birthday,Indoor,2012,Morning,Vegetarian,,415512
00001167,Meghalaya,Wedding,Outdoor,2017,Morning,Specific,North-East Style,72305
00001168,Assam,Conference,Indoor,2014,Evening,Specific,North Indian,1432180
00001169,Arunachal Pradesh,Engagement,Both,2012,Afternoon,Non-vegetarian,,1207516
0000116a,Himachal Pradesh,Engagement,Both,2014,Morning,Vegetarian,,250689
0000116b,Bihar,Orientation,Indoor,2017,Evening,Vegetarian,,157761
0000116c,Karnataka,Conference,Both,2013,Morning,Specific,North-East Style,1691279
0000116d,Rajasthan,Conference,Outdoor,2015,Afternoon,Specific,Kerala Style,778779
0000116e,Sikkim,Conference,Both,2014,Afternoon,,,635705
0000116f,Meghalaya,Baptism,Outdoor,2019,Morning,,,119992
00001170,Chhattisgarh,Orientation,Indoor,2018,Afternoon,Non-vegetarian,,693620
00001171,Karnataka,Wedding,Indoor,2019,Morning,Non-vegetarian,,1079953
